UTC Time,Time,Angle,Confidence
2025-04-17T19:39:53.965,0.23236083984375,,0.0
2025-04-17T19:39:54.197,0.4639410972595215,,0.0
2025-04-17T19:39:54.297,0.5645937919616699,,0.0
2025-04-17T19:39:54.395,0.6621849536895752,,0.0
2025-04-17T19:39:54.495,0.7621438503265381,,0.0
2025-04-17T19:39:54.596,0.8629980087280273,,0.0
2025-04-17T19:39:54.695,0.9620578289031982,,0.0
2025-04-17T19:39:54.795,1.0620028972625732,,0.0
2025-04-17T19:39:54.895,1.1619148254394531,,0.0
2025-04-17T19:39:54.996,1.2634637355804443,,0.0
2025-04-17T19:39:55.095,1.3618040084838867,,0.0
2025-04-17T19:39:55.195,1.4619908332824707,,0.0
2025-04-17T19:39:55.294,1.5614769458770752,,0.0
2025-04-17T19:39:55.394,1.6612629890441895,,0.0
2025-04-17T19:39:55.494,1.7612338066101074,,0.0
2025-04-17T19:39:55.594,1.8615667819976807,,0.0
2025-04-17T19:39:55.694,1.961111068725586,,0.0
2025-04-17T19:39:55.794,2.0615949630737305,,0.0
2025-04-17T19:39:55.894,2.161497116088867,,0.0
2025-04-17T19:39:55.994,2.2609457969665527,,0.0
2025-04-17T19:39:56.094,2.3614299297332764,,0.0
2025-04-17T19:39:56.195,2.4622108936309814,,0.0
2025-04-17T19:39:56.294,2.560805082321167,,0.0
2025-04-17T19:39:56.393,2.6606688499450684,,0.0
2025-04-17T19:39:56.494,2.7617321014404297,,0.0
2025-04-17T19:39:56.594,2.861250877380371,,0.0
2025-04-17T19:39:56.695,2.962337017059326,,0.0
2025-04-17T19:39:56.794,3.061171770095825,,0.0
2025-04-17T19:39:56.895,3.1620850563049316,,0.0
2025-04-17T19:39:56.994,3.2615699768066406,,0.0
2025-04-17T19:39:57.094,3.3611819744110107,,0.0
2025-04-17T19:39:57.197,3.464416027069092,,0.0
2025-04-17T19:39:57.299,3.5664188861846924,,0.0
2025-04-17T19:39:57.398,3.664979934692383,,0.0
2025-04-17T19:39:57.497,3.7640748023986816,,0.0
2025-04-17T19:39:57.596,3.8628599643707275,,0.0
2025-04-17T19:39:57.697,3.9643759727478027,,0.0
2025-04-17T19:39:57.796,4.063246965408325,,0.0
2025-04-17T19:39:57.928,4.195734977722168,,0.0
2025-04-17T19:39:57.995,4.262379884719849,,0.0
2025-04-17T19:39:58.095,4.361870050430298,,0.0
2025-04-17T19:39:58.193,4.460356950759888,,0.0
2025-04-17T19:39:58.293,4.560240030288696,,0.0
2025-04-17T19:39:58.426,4.69304084777832,,0.0
2025-04-17T19:39:58.525,4.792742729187012,,0.0
2025-04-17T19:39:58.625,4.8921959400177,,0.0
2025-04-17T19:39:58.725,4.9925220012664795,,0.0
2025-04-17T19:39:58.826,5.093050003051758,,0.0
2025-04-17T19:39:58.926,5.193075895309448,,0.0
2025-04-17T19:39:59.025,5.292388916015625,,0.0
2025-04-17T19:39:59.127,5.394010066986084,,0.0
2025-04-17T19:39:59.225,5.492325067520142,,0.0
2025-04-17T19:39:59.325,5.592444896697998,,0.0
2025-04-17T19:39:59.425,5.692295789718628,,0.0
2025-04-17T19:39:59.525,5.792056083679199,,0.0
2025-04-17T19:39:59.625,5.892313003540039,,0.0
2025-04-17T19:39:59.726,5.993293046951294,,0.0
2025-04-17T19:39:59.828,6.095448970794678,,0.0
2025-04-17T19:39:59.893,6.160074949264526,,0.0
2025-04-17T19:39:59.993,6.2601518630981445,,0.0
2025-04-17T19:40:00.126,6.393730878829956,-7.594643368591447,
2025-04-17T19:40:00.226,6.493039131164551,-7.512144103052757,
2025-04-17T19:40:00.326,6.593061685562134,6.869992308214263,0.8243294432759285
2025-04-17T19:40:00.426,6.692868947982788,16.209024927807985,0.8510150909423828
2025-04-17T19:40:00.526,6.792818784713745,31.78725312166475,0.8240079209208488
2025-04-17T19:40:00.625,6.892676115036011,51.115503566285405,0.8066383488476276
2025-04-17T19:40:00.725,6.992403984069824,71.78290480217515,0.8223962858319283
2025-04-17T19:40:00.825,7.09211277961731,96.13725594926198,0.8688183054327965
2025-04-17T19:40:00.926,7.192961931228638,118.66395711028153,0.8327245265245438
2025-04-17T19:40:01.024,7.291744947433472,140.55994726330954,0.8094660639762878
2025-04-17T19:40:01.124,7.391653060913086,159.290962408351,0.8425259590148926
2025-04-17T19:40:01.224,7.491565942764282,168.6900675259798,0.8153028935194016
2025-04-17T19:40:01.324,7.591461896896362,178.00212014352326,0.8353088423609734
2025-04-17T19:40:01.424,7.691441774368286,183.28924267849186,0.8401950597763062
2025-04-17T19:40:01.524,7.791419744491577,193.10920819815428,1.0
2025-04-17T19:40:01.624,7.891307830810547,184.86451443776053,0.6196856434070108
2025-04-17T19:40:01.724,7.991495847702026,169.82448915695676,0.8048348650336266
2025-04-17T19:40:01.824,8.091391801834106,159.44395478041653,0.8325673490762711
2025-04-17T19:40:01.925,8.192033052444458,147.61932229343077,0.8847666531801224
2025-04-17T19:40:02.025,8.29194188117981,125.61085243866876,0.8575610741972923
2025-04-17T19:40:02.125,8.392760038375854,102.05078488340956,0.8574872836470604
2025-04-17T19:40:02.193,8.460542917251587,87.33699923393286,0.835490919649601
2025-04-17T19:40:02.326,8.593727827072144,,0.0
2025-04-17T19:40:02.425,8.692152976989746,41.39153114743366,0.8021407537162304
2025-04-17T19:40:02.524,8.791217803955078,25.20112364547506,
2025-04-17T19:40:02.624,8.891016960144043,11.575188817396214,0.8293570578098297
2025-04-17T19:40:02.724,8.990867853164673,-3.4064437549946556,0.826785147190094
2025-04-17T19:40:02.824,9.090894937515259,0.7073193685440923,0.8127142041921616
2025-04-17T19:40:02.924,9.1908438205719,-6.27107744950117,0.6458312583852285
2025-04-17T19:40:03.023,9.290651798248291,1.2873289415252291,0.5660172628057185
2025-04-17T19:40:03.124,9.391100883483887,9.117862753795746,0.8173279538750648
2025-04-17T19:40:03.223,9.490676879882812,21.682291613244928,0.849938727915287
2025-04-17T19:40:03.323,9.59070086479187,33.86369056881828,0.8598177134990692
2025-04-17T19:40:03.423,9.690680980682373,48.503531644784466,0.7608636543154716
2025-04-17T19:40:03.523,9.79066801071167,70.3461759419467,0.7828224450349808
2025-04-17T19:40:03.623,9.890476942062378,94.28915332881903,0.8092150129377842
2025-04-17T19:40:03.723,9.990559816360474,117.45099777093222,0.8385215550661087
2025-04-17T19:40:03.825,10.092593908309937,141.00900595749454,0.8129352331161499
2025-04-17T19:40:03.923,10.190310716629028,156.7139350817764,0.8351006582379341
2025-04-17T19:40:04.023,10.290335893630981,167.5417535599951,0.8443604409694672
2025-04-17T19:40:04.123,10.39032793045044,175.23635830927387,0.8274231106042862
2025-04-17T19:40:04.223,10.49013900756836,187.37376636133018,0.833770789206028
2025-04-17T19:40:04.323,10.590209007263184,182.9356734464211,0.7311293110535811
2025-04-17T19:40:04.424,10.691375017166138,182.5448043798132,0.6981504155281357
2025-04-17T19:40:04.523,10.790228843688965,177.27368900609366,0.6944473928306235
2025-04-17T19:40:04.623,10.8905508518219,168.69006752597977,0.8381343334913254
2025-04-17T19:40:04.723,10.990044832229614,159.51964268819077,0.8467174395918846
2025-04-17T19:40:04.823,11.08988094329834,145.59152774797138,0.8461864367127419
2025-04-17T19:40:04.923,11.18989109992981,124.77783136636387,0.8425004035234451
2025-04-17T19:40:05.023,11.28991985321045,101.44933798850003,0.8109133169054985
2025-04-17T19:40:05.123,11.389896869659424,78.82616175818528,0.8196945860981941
2025-04-17T19:40:05.223,11.48985481262207,57.38075692880717,0.8487086370587349
2025-04-17T19:40:05.323,11.589891910552979,37.568592028827496,0.8171914741396904
2025-04-17T19:40:05.422,11.689780950546265,23.28606491822358,0.8351006582379341
2025-04-17T19:40:05.522,11.78968596458435,14.886266849017545,0.8160156756639481
2025-04-17T19:40:05.622,11.889740943908691,1.3478872801985968,0.8307023718953133
2025-04-17T19:40:05.722,11.9896559715271,-4.916566006009983,0.8679557591676712
2025-04-17T19:40:05.822,12.089422941207886,,0.0
2025-04-17T19:40:05.922,12.189483880996704,3.900493742381876,0.8100742956592987
2025-04-17T19:40:06.022,12.28935694694519,12.528807709151492,
2025-04-17T19:40:06.122,12.389472961425781,21.52260010790707,0.7917388938367367
2025-04-17T19:40:06.222,12.489368915557861,34.11447294534127,0.7853130549192429
2025-04-17T19:40:06.322,12.589228868484497,54.293308599397115,0.8029085323214531
2025-04-17T19:40:06.422,12.68929672241211,76.9543629370514,0.8268915265798569
2025-04-17T19:40:06.522,12.789201736450195,100.3590524880837,0.8733178824186325
2025-04-17T19:40:06.623,12.890214920043945,121.78725312166475,0.8240079209208488
2025-04-17T19:40:06.722,12.989173889160156,147.52880770915152,0.8002855107188225
2025-04-17T19:40:06.822,13.089159965515137,158.1985905136482,0.8358028531074524
2025-04-17T19:40:06.922,13.189058065414429,169.56252464888183,0.7960241064429283
2025-04-17T19:40:07.022,13.289051055908203,176.7845160082518,0.8491358384490013
2025-04-17T19:40:07.122,13.389101028442383,181.3169124057934,0.8396551758050919
2025-04-17T19:40:07.222,13.489406824111938,190.91112838428342,0.7854840285778046
2025-04-17T19:40:07.322,13.589266777038574,180.63659357596347,0.5733572902436077
2025-04-17T19:40:07.422,13.6892569065094,176.09950625761812,0.8449446707963943
2025-04-17T19:40:07.522,13.789127826690674,165.66456458047986,0.8659361749887466
2025-04-17T19:40:07.622,13.889180898666382,155.77225468204583,0.842806801199913
2025-04-17T19:40:07.722,13.989118814468384,141.44160009933503,0.8450969234108925
2025-04-17T19:40:07.822,14.08919382095337,121.20051460398062,0.8216687813401222
2025-04-17T19:40:07.922,14.188869714736938,94.70785224437222,0.8318854495882988
2025-04-17T19:40:08.021,14.288686037063599,71.96571443287013,0.8549702391028404
2025-04-17T19:40:08.121,14.38864779472351,58.535856369134244,0.8017134964466095
2025-04-17T19:40:08.221,14.488638877868652,33.08485292873498,0.8027096427977085
2025-04-17T19:40:08.321,14.588484048843384,22.680559607024925,0.7751436959952116
2025-04-17T19:40:08.421,14.688519954681396,13.861027563021173,0.80511724203825
2025-04-17T19:40:08.521,14.788543939590454,3.251945600363818,0.8446653634309769
2025-04-17T19:40:08.621,14.888365030288696,1.4320961841645452,0.8083208687603474
2025-04-17T19:40:08.721,14.988287925720215,2.8271245781611563,0.5258960261935288
2025-04-17T19:40:08.821,15.0882248878479,9.117862753795746,0.7480788704625027
2025-04-17T19:40:08.921,15.188098907470703,21.948699083526993,0.7734435480087996
2025-04-17T19:40:09.021,15.288163900375366,28.03385189146381,0.8406058847904205
2025-04-17T19:40:09.121,15.388165712356567,49.76364169072618,0.8312549293041229
2025-04-17T19:40:09.221,15.488003015518188,66.44773632710535,0.8309918865561485
2025-04-17T19:40:09.321,15.587942838668823,87.33699923393286,0.835490919649601
2025-04-17T19:40:09.421,15.688017845153809,110.15761089454482,0.8268117159605026
2025-04-17T19:40:09.521,15.787935972213745,132.51044707800082,0.8144512176513672
2025-04-17T19:40:09.621,15.88789176940918,150.57254359681028,0.8509900793433189
2025-04-17T19:40:09.721,15.987843036651611,163.96005669395035,0.8227191790938377
2025-04-17T19:40:09.821,16.087827920913696,172.53943387383163,0.8293306529521942
2025-04-17T19:40:09.920,16.187720775604248,177.39743779750034,0.8444366827607155
2025-04-17T19:40:10.020,16.28777003288269,186.86999230821425,0.8243294432759285
2025-04-17T19:40:10.120,16.387589693069458,,0.0
2025-04-17T19:40:10.221,16.48790693283081,176.38611924799645,0.8762206882238388
2025-04-17T19:40:10.320,16.587664127349854,170.75388725443673,
2025-04-17T19:40:10.420,16.687438011169434,159.52772048025807,0.8084607273340225
2025-04-17T19:40:10.520,16.787461757659912,147.65255650055798,0.7680050414055586
2025-04-17T19:40:10.620,16.88761806488037,127.61395684873273,0.7948051951825619
2025-04-17T19:40:10.721,16.988356113433838,101.853004167744,0.8205883204936981
2025-04-17T19:40:10.820,17.087610006332397,80.42577211490817,0.8268915265798569
2025-04-17T19:40:10.920,17.187336921691895,62.300527191945015,0.8545739948749542
2025-04-17T19:40:11.020,17.287193059921265,45.90938044919913,0.8489851132035255
2025-04-17T19:40:11.120,17.38732385635376,28.156191448272573,0.8105798289179802
2025-04-17T19:40:11.220,17.48718786239624,18.634584877446386,0.8563787490129471
2025-04-17T19:40:11.320,17.587146997451782,7.224315694045359,0.7704543843865395
2025-04-17T19:40:11.420,17.687131881713867,7.214262039206764,0.8065540045499802
2025-04-17T19:40:11.520,17.787030935287476,3.8140748342902824,0.5438890246053094
2025-04-17T19:40:11.620,17.887045860290527,9.00850374202515,0.5756313149709784
2025-04-17T19:40:11.720,17.986999988555908,17.152421740211825,0.8295684158802032
2025-04-17T19:40:11.820,18.086848974227905,28.300755766006375,0.7805557269603014
2025-04-17T19:40:11.920,18.18691611289978,45.48969559312922,0.8204530403017998
2025-04-17T19:40:12.019,18.286760807037354,65.44954761079258,0.8487337902188301
2025-04-17T19:40:12.120,18.386904001235962,83.4430535018366,0.84211715310812
2025-04-17T19:40:12.220,18.48679494857788,103.10920819815429,0.7856118641793728
2025-04-17T19:40:12.319,18.586700916290283,125.92850242282285,0.831544041633606
2025-04-17T19:40:12.419,18.68666696548462,144.55428967240175,0.774279274046421
2025-04-17T19:40:12.519,18.786651134490967,161.13100054493856,0.8238202705979347
2025-04-17T19:40:12.619,18.88660192489624,172.17092348994038,0.8115792907774448
2025-04-17T19:40:12.719,18.98655390739441,179.26547896574556,0.7992824278771877
2025-04-17T19:40:12.819,19.086461782455444,184.3987053549955,0.8002855107188225
2025-04-17T19:40:12.919,19.18657684326172,,0.0
2025-04-17T19:40:13.019,19.28638195991516,179.2926806314559,0.6657188974646326
2025-04-17T19:40:13.120,19.38753604888916,171.50144112050634,
2025-04-17T19:40:13.220,19.487411975860596,160.34617594194668,0.849386915564537
2025-04-17T19:40:13.319,19.586278915405273,142.7447105464229,0.8494120314717293
2025-04-17T19:40:13.419,19.686165809631348,125.18069936124209,0.7841750644147396
2025-04-17T19:40:13.519,19.786354780197144,104.53445508054013,0.8246774151921272
2025-04-17T19:40:13.619,19.886224031448364,,0.0
2025-04-17T19:40:13.719,19.986226797103882,67.91282839677164,0.78342429921031
2025-04-17T19:40:13.819,20.086138010025024,51.00900595749452,
2025-04-17T19:40:13.919,20.185965061187744,30.96375653207352,0.8155223429203033
2025-04-17T19:40:14.019,20.28586173057556,20.1576108945448,0.8268117159605026
2025-04-17T19:40:14.119,20.385807991027832,11.996899307923599,0.8162073567509651
2025-04-17T19:40:14.218,20.48576784133911,,0.0
2025-04-17T19:40:14.318,20.585784912109375,,0.0
2025-04-17T19:40:14.418,20.68567395210266,12.699584489597349,
2025-04-17T19:40:14.519,20.785829067230225,,0.0
2025-04-17T19:40:14.618,20.885667085647583,34.23746277685754,0.839963749051094
2025-04-17T19:40:14.718,20.985662937164307,52.06672971640108,
2025-04-17T19:40:14.818,21.085712909698486,65.80679101271124,0.7887040600180626
2025-04-17T19:40:14.918,21.18576407432556,88.69804732742112,0.8441316187381744
2025-04-17T19:40:15.018,21.285648107528687,106.9553130520252,0.8338491544127464
2025-04-17T19:40:15.119,21.38579773902893,125.28674897505972,0.8065540045499802
2025-04-17T19:40:15.219,21.486170053482056,140.9061411137705,0.8192333430051804
2025-04-17T19:40:15.320,21.587022066116333,159.77514056883192,0.812658928334713
2025-04-17T19:40:15.420,21.686840057373047,170.99149625797486,0.821749672293663
