UTC Time,Resultant Angle
2025-04-10T19:10:15.779,86.48836735964693
2025-04-10T19:10:15.877,87.09806743358529
2025-04-10T19:10:15.977,90.0
2025-04-10T19:10:16.076,88.7915646898079
2025-04-10T19:10:16.177,90.17588047768669
2025-04-10T19:10:16.277,85.55683845843436
2025-04-10T19:10:16.376,79.40441213785691
2025-04-10T19:10:16.478,82.91768813297216
2025-04-10T19:10:16.576,94.88222671324651
2025-04-10T19:10:16.677,94.43768070289335
2025-04-10T19:10:16.775,90.0
2025-04-10T19:10:16.877,101.16488017754858
2025-04-10T19:10:16.981,77.47119229084849
2025-04-10T19:10:17.077,55.52778611996356
2025-04-10T19:10:17.179,37.8749836510982
2025-04-10T19:10:17.280,84.99457722351629
2025-04-10T19:10:17.380,89.17045891499112
2025-04-10T19:10:17.477,90.91486111400654
2025-04-10T19:10:17.577,92.05549239016047
2025-04-10T19:10:17.677,87.47978912484106
2025-04-10T19:10:17.777,77.99031845540928
2025-04-10T19:10:17.877,82.68138576570463
2025-04-10T19:10:17.980,93.90726295407246
2025-04-10T19:10:18.082,92.0330519665479
2025-04-10T19:10:18.177,91.71579212892425
2025-04-10T19:10:18.280,93.53705066392725
2025-04-10T19:10:18.375,86.98721249581666
2025-04-10T19:10:18.476,62.500861268952846
2025-04-10T19:10:18.577,41.68905848538856
2025-04-10T19:10:18.676,31.20051460398064
2025-04-10T19:10:18.777,85.08675269548641
2025-04-10T19:10:18.875,94.2733566970573
2025-04-10T19:10:18.978,94.39960373821458
2025-04-10T19:10:19.075,90.65714137403222
2025-04-10T19:10:19.176,81.28857092261707
2025-04-10T19:10:19.275,73.48218237603345
2025-04-10T19:10:19.376,85.19195436316237
2025-04-10T19:10:19.476,93.59914678083788
2025-04-10T19:10:19.576,91.5496824165549
2025-04-10T19:10:19.677,95.09821819621821
2025-04-10T19:10:19.776,97.76516601842532
2025-04-10T19:10:19.875,71.3504612459486
2025-04-10T19:10:19.975,48.48327146899767
2025-04-10T19:10:20.076,37.8749836510982
2025-04-10T19:10:20.176,88.40019760953336
2025-04-10T19:10:20.275,87.16898473356022
2025-04-10T19:10:20.377,94.75457373195555
2025-04-10T19:10:20.518,91.33111253024579
2025-04-10T19:10:20.576,85.47257563124023
2025-04-10T19:10:20.676,74.08188370401
2025-04-10T19:10:20.776,67.64843530705748
2025-04-10T19:10:20.876,78.21339573794792
2025-04-10T19:10:20.975,87.85156772824736
2025-04-10T19:10:21.077,93.32739975478972
2025-04-10T19:10:21.211,92.29871532967785
2025-04-10T19:10:21.309,72.95096902789018
2025-04-10T19:10:21.408,48.87852450284771
2025-04-10T19:10:21.508,37.01067323360311
2025-04-10T19:10:21.575,28.49563861824499
2025-04-10T19:10:21.708,83.3683282880564
2025-04-10T19:10:21.775,95.26739171466917
2025-04-10T19:10:21.907,93.63446394760705
2025-04-10T19:10:22.012,82.78341094898937
2025-04-10T19:10:22.107,68.79235772474688
2025-04-10T19:10:22.208,50.685658964188434
2025-04-10T19:10:22.309,68.6848918879902
2025-04-10T19:10:22.408,87.55204433475349
2025-04-10T19:10:22.508,87.94646530417737
2025-04-10T19:10:22.606,93.78686196296769
2025-04-10T19:10:22.710,89.1714523551072
2025-04-10T19:10:22.807,56.51383118448701
2025-04-10T19:10:22.907,37.52844082340763
2025-04-10T19:10:23.006,26.869813087499065
2025-04-10T19:10:23.106,78.97287082210819
2025-04-10T19:10:23.208,89.31092195273848
2025-04-10T19:10:23.306,92.77373834274928
2025-04-10T19:10:23.408,87.65946938236767
2025-04-10T19:10:23.506,70.37934882272853
2025-04-10T19:10:23.606,52.6369304981833
2025-04-10T19:10:23.709,53.223962533099794
2025-04-10T19:10:23.806,69.77933164787461
2025-04-10T19:10:23.875,84.22415356222987
2025-04-10T19:10:24.008,92.11284530092887
2025-04-10T19:10:24.110,90.53225156730693
2025-04-10T19:10:24.208,80.80869345164133
2025-04-10T19:10:24.308,41.6335393365702
2025-04-10T19:10:24.406,31.079039635079244
2025-04-10T19:10:24.508,71.19813741430977
2025-04-10T19:10:24.609,81.32932137196532
2025-04-10T19:10:24.708,93.90318107609265
2025-04-10T19:10:24.809,90.97183803729818
2025-04-10T19:10:24.909,79.14029751603752
2025-04-10T19:10:25.008,50.33179921672327
2025-04-10T19:10:25.108,48.21545635048724
2025-04-10T19:10:25.208,52.66570705189424
2025-04-10T19:10:25.309,74.97130055635631
2025-04-10T19:10:25.408,90.0
2025-04-10T19:10:25.510,93.01605010285715
2025-04-10T19:10:25.607,84.8356864996882
2025-04-10T19:10:25.708,47.44704864232362
2025-04-10T19:10:25.808,32.938690542955506
2025-04-10T19:10:25.908,61.61678148068134
2025-04-10T19:10:26.009,74.64827682750229
2025-04-10T19:10:26.107,88.87582904166602
2025-04-10T19:10:26.209,92.33341686874172
2025-04-10T19:10:26.308,83.6825500661658
2025-04-10T19:10:26.406,64.88214754877515
2025-04-10T19:10:26.505,43.64560665653758
2025-04-10T19:10:26.607,43.82661633319844
2025-04-10T19:10:26.708,65.06806581906258
2025-04-10T19:10:26.805,85.97359128596158
2025-04-10T19:10:26.906,91.53924561271688
2025-04-10T19:10:27.007,87.03496873527797
2025-04-10T19:10:27.108,74.44141539454802
2025-04-10T19:10:27.205,37.74680538727468
2025-04-10T19:10:27.307,54.08152078624707
2025-04-10T19:10:27.407,69.86538453742257
2025-04-10T19:10:27.507,87.17689516099483
2025-04-10T19:10:27.608,92.51612256081533
2025-04-10T19:10:27.707,87.62460711326075
2025-04-10T19:10:27.806,68.24814156795074
2025-04-10T19:10:27.907,49.04443508838705
2025-04-10T19:10:28.007,46.9015247286274
2025-04-10T19:10:28.108,57.15483375906564
2025-04-10T19:10:28.206,79.29256412391638
2025-04-10T19:10:28.308,87.72320383385407
2025-04-10T19:10:28.406,89.58350278778539
2025-04-10T19:10:28.506,78.43225994686293
2025-04-10T19:10:28.607,63.53553657253058
2025-04-10T19:10:28.706,56.48614475479066
2025-04-10T19:10:28.806,59.83159647148653
2025-04-10T19:10:28.906,75.85997383180857
2025-04-10T19:10:29.008,90.19827586437992
2025-04-10T19:10:29.106,90.47920259379498
2025-04-10T19:10:29.205,78.54196430090688
2025-04-10T19:10:29.305,55.87494268273845
2025-04-10T19:10:29.405,42.738378115661725
2025-04-10T19:10:29.506,48.58248632684108
2025-04-10T19:10:29.604,66.69066574362506
2025-04-10T19:10:29.706,86.52998442812591
2025-04-10T19:10:29.804,90.59597612766648
2025-04-10T19:10:29.904,81.45023840560611
2025-04-10T19:10:30.004,66.66701251110824
2025-04-10T19:10:30.105,55.640159841190716
2025-04-10T19:10:30.206,60.507321027255564
2025-04-10T19:10:30.305,69.33782949020488
2025-04-10T19:10:30.407,86.04771527679888
2025-04-10T19:10:30.505,91.26237142249357
2025-04-10T19:10:30.605,81.01082093471106
2025-04-10T19:10:30.703,56.34828062512385
2025-04-10T19:10:30.805,39.54865947244057
2025-04-10T19:10:30.907,44.93311272354967
2025-04-10T19:10:31.005,60.20137875020196
2025-04-10T19:10:31.108,82.49032234786203
2025-04-10T19:10:31.205,89.76882616659475
2025-04-10T19:10:31.305,85.14105977234995
2025-04-10T19:10:31.405,72.27079473477161
2025-04-10T19:10:31.505,57.327916749674806
2025-04-10T19:10:31.605,59.369334540187836
2025-04-10T19:10:31.705,67.0548052125746
2025-04-10T19:10:31.806,80.02426879569904
2025-04-10T19:10:31.904,90.49513618330457
2025-04-10T19:10:32.004,86.17635045192682
2025-04-10T19:10:32.103,67.4891631534647
2025-04-10T19:10:32.203,48.83039507585756
2025-04-10T19:10:32.304,36.361242473800985
2025-04-10T19:10:32.403,48.73070357841269
2025-04-10T19:10:32.504,74.37291453143717
2025-04-10T19:10:32.605,88.89247212256747
2025-04-10T19:10:32.705,88.34521277720523
2025-04-10T19:10:32.804,76.53757257658944
2025-04-10T19:10:32.905,62.77579208687821
2025-04-10T19:10:33.005,54.460340318997225
2025-04-10T19:10:33.105,60.8335654255318
2025-04-10T19:10:33.206,81.6161769118507
2025-04-10T19:10:33.303,88.7982550583232
2025-04-10T19:10:33.403,88.79274003641697
2025-04-10T19:10:33.503,75.31236609697766
2025-04-10T19:10:33.603,49.157435232815196
2025-04-10T19:10:33.704,41.1586286083543
2025-04-10T19:10:33.803,47.25592936037805
2025-04-10T19:10:33.906,68.74528000026082
2025-04-10T19:10:34.003,85.81672736202212
2025-04-10T19:10:34.104,89.73093323988456
2025-04-10T19:10:34.204,79.66284534352656
2025-04-10T19:10:34.304,67.22103157343622
2025-04-10T19:10:34.405,57.06080505388394
2025-04-10T19:10:34.504,64.58340333684171
2025-04-10T19:10:34.605,72.99834895509318
2025-04-10T19:10:34.704,86.12986999207044
2025-04-10T19:10:34.804,89.45875094924224
2025-04-10T19:10:34.903,80.04252959763636
2025-04-10T19:10:35.004,60.52750066598419
2025-04-10T19:10:35.105,43.86230805404799
2025-04-10T19:10:35.204,50.531124553888596
2025-04-10T19:10:35.305,62.92630047289893
2025-04-10T19:10:35.403,84.26799905245296
2025-04-10T19:10:35.502,90.0
2025-04-10T19:10:35.601,84.82311514126276
2025-04-10T19:10:35.704,73.05295145901502
2025-04-10T19:10:35.805,67.13283503201421
2025-04-10T19:10:35.902,57.33213152067914
2025-04-10T19:10:36.005,72.30671823804022
2025-04-10T19:10:36.103,81.67525584714582
2025-04-10T19:10:36.203,90.16884902434879
2025-04-10T19:10:36.304,84.30613538206406
2025-04-10T19:10:36.403,71.34589140545864
2025-04-10T19:10:36.504,47.44259650094566
2025-04-10T19:10:36.602,46.97968005167814
2025-04-10T19:10:36.702,61.04072743012621
2025-04-10T19:10:36.803,79.60709976680198
2025-04-10T19:10:36.903,89.83620253609251
2025-04-10T19:10:37.003,89.17329572389467
2025-04-10T19:10:37.103,76.8989928597362
2025-04-10T19:10:37.204,65.14136690746784
2025-04-10T19:10:37.302,31.93068210371782
2025-04-10T19:10:37.404,69.43878712084381
2025-04-10T19:10:37.503,81.4387178255958
2025-04-10T19:10:37.603,89.16409810067188
2025-04-10T19:10:37.703,88.4654630780892
2025-04-10T19:10:37.803,76.33254590940452
2025-04-10T19:10:37.904,57.938758846832975
2025-04-10T19:10:38.002,51.345851532263666
2025-04-10T19:10:38.105,59.168722899983614
2025-04-10T19:10:38.202,78.46386070380548
2025-04-10T19:10:38.301,88.98849875103011
2025-04-10T19:10:38.402,90.56551914231954
2025-04-10T19:10:38.503,81.27252663797775
2025-04-10T19:10:38.604,71.64523980476302
2025-04-10T19:10:38.702,32.421064762506944
2025-04-10T19:10:38.802,69.56025527376352
2025-04-10T19:10:38.903,79.56801654489463
2025-04-10T19:10:39.003,88.62695425756226
2025-04-10T19:10:39.102,90.30796168576629
2025-04-10T19:10:39.202,81.30727919588409
2025-04-10T19:10:39.303,70.27970534098428
2025-04-10T19:10:39.402,56.088046449903864
2025-04-10T19:10:39.504,62.814452969695225
2025-04-10T19:10:39.602,72.7654190766056
2025-04-10T19:10:39.702,87.36057109877676
2025-04-10T19:10:39.802,89.71555593254206
2025-04-10T19:10:39.902,84.93104313830874
2025-04-10T19:10:40.003,78.84617949491525
2025-04-10T19:10:40.102,36.29262972847959
2025-04-10T19:10:40.203,37.43857157233304
2025-04-10T19:10:40.301,79.65520602235266
2025-04-10T19:10:40.401,88.22417998038233
2025-04-10T19:10:40.501,90.0
2025-04-10T19:10:40.601,86.31145705342647
2025-04-10T19:10:40.703,75.5367226981874
2025-04-10T19:10:40.801,61.9855499953398
2025-04-10T19:10:40.903,63.65845625047107
2025-04-10T19:10:41.001,72.26560245067294
2025-04-10T19:10:41.101,85.57481495798027
2025-04-10T19:10:41.201,90.0
2025-04-10T19:10:41.301,87.59341043519474
2025-04-10T19:10:41.402,82.35476614110281
2025-04-10T19:10:41.501,39.19327309446842
2025-04-10T19:10:41.603,38.8844964337146
2025-04-10T19:10:41.701,78.21904762423674
2025-04-10T19:10:41.801,88.03901177133666
2025-04-10T19:10:41.901,90.52189220705826
2025-04-10T19:10:42.001,89.45997504581037
2025-04-10T19:10:42.102,77.69472267451329
2025-04-10T19:10:42.201,70.68306520811326
2025-04-10T19:10:42.303,63.38015653606026
2025-04-10T19:10:42.400,76.21427274686951
2025-04-10T19:10:42.501,85.43368972153263
2025-04-10T19:10:42.601,90.03667424438612
2025-04-10T19:10:42.700,88.40162066125433
2025-04-10T19:10:42.801,88.19181127348841
2025-04-10T19:10:42.901,39.0938588862295
2025-04-10T19:10:43.001,40.15599962491932
2025-04-10T19:10:43.100,52.9893267663969
2025-04-10T19:10:43.200,85.67505350341857
2025-04-10T19:10:43.299,90.25110192586203
2025-04-10T19:10:43.401,89.01359712008214
2025-04-10T19:10:43.501,82.54634681718585
2025-04-10T19:10:43.600,75.3338461428145
2025-04-10T19:10:43.702,77.59830540158681
2025-04-10T19:10:43.800,76.3306714654996
2025-04-10T19:10:43.900,84.94615498741148
2025-04-10T19:10:44.000,89.64381829082284
2025-04-10T19:10:44.100,91.13182166221307
2025-04-10T19:10:44.201,85.2260734787748
2025-04-10T19:10:44.300,42.95459151111278
2025-04-10T19:10:44.401,38.04704253182608
2025-04-10T19:10:44.500,52.56142842766696
2025-04-10T19:10:44.600,86.53180497844478
2025-04-10T19:10:44.700,90.42572221848617
2025-04-10T19:10:44.798,92.16280291774441
2025-04-10T19:10:44.901,91.19607886801668
2025-04-10T19:10:45.000,77.82419795129289
2025-04-10T19:10:45.101,78.97131348382932
2025-04-10T19:10:45.200,78.17429555462867
2025-04-10T19:10:45.300,84.8125547132541
2025-04-10T19:10:45.400,89.78444512391198
2025-04-10T19:10:45.498,90.59912600637954
2025-04-10T19:10:45.598,89.17844247916305
2025-04-10T19:10:45.698,85.2135025844545
2025-04-10T19:10:45.802,38.23382517744694
2025-04-10T19:10:45.898,51.115503566285405
2025-04-10T19:10:45.999,87.53183367216933
2025-04-10T19:10:46.100,90.10129866680715
2025-04-10T19:10:46.199,88.99351507120508
2025-04-10T19:10:46.300,92.0035544412492
2025-04-10T19:10:46.399,82.91840974425529
2025-04-10T19:10:46.502,79.91389532120274
2025-04-10T19:10:46.599,81.8830002771659
2025-04-10T19:10:46.699,83.7478134091492
2025-04-10T19:10:46.799,89.18237185563436
2025-04-10T19:10:46.899,88.84955694305954
2025-04-10T19:10:47.000,86.84705065711434
2025-04-10T19:10:47.098,85.07972572799974
2025-04-10T19:10:47.201,41.516728531002336
2025-04-10T19:10:47.298,49.4748965062461
2025-04-10T19:10:47.398,88.06222083630021
2025-04-10T19:10:47.499,89.9588559350055
2025-04-10T19:10:47.598,90.5182066000076
2025-04-10T19:10:47.699,89.00849646601391
2025-04-10T19:10:47.797,79.96384480614032
2025-04-10T19:10:47.899,79.70585267374811
2025-04-10T19:10:47.996,84.20637293341164
2025-04-10T19:10:48.097,86.60652660435396
2025-04-10T19:10:48.197,90.15380727846886
2025-04-10T19:10:48.297,90.78027051775604
2025-04-10T19:10:48.398,86.75536234194155
2025-04-10T19:10:48.497,88.3219429261525
2025-04-10T19:10:48.598,40.60129464500447
2025-04-10T19:10:48.696,47.44704864232362
2025-04-10T19:10:48.797,64.05770451012833
2025-04-10T19:10:48.897,89.52448189392744
2025-04-10T19:10:48.998,90.71491732858549
2025-04-10T19:10:49.099,88.61236738408687
2025-04-10T19:10:49.198,80.84093464577518
2025-04-10T19:10:49.300,78.98650623121597
2025-04-10T19:10:49.398,82.0667101478296
2025-04-10T19:10:49.498,82.96201887093352
2025-04-10T19:10:49.598,88.73340447310709
2025-04-10T19:10:49.697,88.90095800534183
2025-04-10T19:10:49.799,88.66809374366441
2025-04-10T19:10:49.898,82.18987529886891
2025-04-10T19:10:49.999,43.05851360908564
2025-04-10T19:10:50.098,50.71059313749964
2025-04-10T19:10:50.198,63.13018691250094
2025-04-10T19:10:50.298,89.71300774028592
2025-04-10T19:10:50.398,91.69035295683109
2025-04-10T19:10:50.498,86.35355129957314
2025-04-10T19:10:50.597,79.6450152178053
2025-04-10T19:10:50.698,76.64164489229005
2025-04-10T19:10:50.797,77.3055145118253
2025-04-10T19:10:50.897,81.87046834505998
2025-04-10T19:10:50.997,88.62152098853059
2025-04-10T19:10:51.097,90.0
2025-04-10T19:10:51.198,86.81111403321611
2025-04-10T19:10:51.296,81.19623560272217
2025-04-10T19:10:51.399,39.0938588862295
2025-04-10T19:10:51.497,49.55376797915864
2025-04-10T19:10:51.597,62.500861268952846
2025-04-10T19:10:51.697,89.09062890125507
2025-04-10T19:10:51.797,91.066272445942
2025-04-10T19:10:51.898,90.85793660786304
2025-04-10T19:10:51.997,79.77689199622088
2025-04-10T19:10:52.099,77.84095879604052
2025-04-10T19:10:52.197,74.47253286462434
2025-04-10T19:10:52.297,79.82406536060654
2025-04-10T19:10:52.397,87.99955216913669
2025-04-10T19:10:52.495,89.49414434580093
2025-04-10T19:10:52.598,89.09101212751389
2025-04-10T19:10:52.697,87.08356947597821
2025-04-10T19:10:52.798,78.36521120190487
2025-04-10T19:10:52.897,44.52649194126507
2025-04-10T19:10:52.997,59.641884541233374
2025-04-10T19:10:53.097,89.01846650119916
2025-04-10T19:10:53.196,91.65148176440567
2025-04-10T19:10:53.297,90.55259380998493
2025-04-10T19:10:53.397,79.00407121534928
2025-04-10T19:10:53.498,73.17275782205238
2025-04-10T19:10:53.596,68.60885684378118
2025-04-10T19:10:53.696,78.02978980955895
2025-04-10T19:10:53.796,87.33005792396082
2025-04-10T19:10:53.897,89.62218314772083
2025-04-10T19:10:53.997,90.29949485909067
2025-04-10T19:10:54.096,78.95960487048126
2025-04-10T19:10:54.198,75.12674780981312
2025-04-10T19:10:54.296,43.95837332399002
2025-04-10T19:10:54.396,58.79948539601937
2025-04-10T19:10:54.496,88.95855184773438
2025-04-10T19:10:54.596,91.52050191478529
2025-04-10T19:10:54.697,87.15083571796443
2025-04-10T19:10:54.796,86.34373317650204
2025-04-10T19:10:54.898,71.45189823547271
2025-04-10T19:10:54.996,67.18011456957082
2025-04-10T19:10:55.096,74.86725836414494
2025-04-10T19:10:55.196,87.53049461382392
2025-04-10T19:10:55.296,90.37668074985893
2025-04-10T19:10:55.397,90.31659079586399
2025-04-10T19:10:55.495,80.65824501190808
2025-04-10T19:10:55.597,74.00001847207254
2025-04-10T19:10:55.695,77.32807841823862
2025-04-10T19:10:55.794,61.75026450502571
2025-04-10T19:10:55.896,88.12587010885957
2025-04-10T19:10:55.995,92.05893873312105
2025-04-10T19:10:56.096,86.24664841134597
2025-04-10T19:10:56.195,84.69362285272105
2025-04-10T19:10:56.297,69.23188286074547
2025-04-10T19:10:56.395,65.0511092065391
2025-04-10T19:10:56.495,70.50424430751266
2025-04-10T19:10:56.595,86.3946252783121
2025-04-10T19:10:56.695,92.78111877441034
2025-04-10T19:10:56.796,88.303454697339
2025-04-10T19:10:56.895,83.29041578649966
2025-04-10T19:10:56.996,71.33495068833122
2025-04-10T19:10:57.095,70.91946291989005
2025-04-10T19:10:57.195,77.8978475241445
2025-04-10T19:10:57.295,87.31710380011408
2025-04-10T19:10:57.395,92.17797136774661
2025-04-10T19:10:57.496,90.55083366409204
2025-04-10T19:10:57.595,80.6641599525404
2025-04-10T19:10:57.696,67.89628645517492
2025-04-10T19:10:57.795,62.30625256321923
2025-04-10T19:10:57.895,69.7713803136599
2025-04-10T19:10:57.995,86.36927518074788
2025-04-10T19:10:58.095,92.36885306099236
2025-04-10T19:10:58.195,90.53562240434385
2025-04-10T19:10:58.294,82.31678618672936
2025-04-10T19:10:58.397,73.90885410736315
2025-04-10T19:10:58.494,72.71419015544092
2025-04-10T19:10:58.595,77.82112834496573
2025-04-10T19:10:58.695,86.52272463239387
2025-04-10T19:10:58.794,91.45941765871842
2025-04-10T19:10:58.895,90.81817597697103
2025-04-10T19:10:58.992,82.61586721112319
2025-04-10T19:10:59.095,66.36749229738828
2025-04-10T19:10:59.194,62.650783527071304
2025-04-10T19:10:59.294,74.49547671063101
2025-04-10T19:10:59.394,83.26923427328325
2025-04-10T19:10:59.494,92.42485778032582
2025-04-10T19:10:59.595,92.7057136426197
2025-04-10T19:10:59.694,84.49625406239328
2025-04-10T19:10:59.796,70.86101287300008
2025-04-10T19:10:59.894,70.22991074358012
2025-04-10T19:10:59.994,76.99516927019282
2025-04-10T19:11:00.094,86.6652954103801
2025-04-10T19:11:00.193,92.98757164225115
2025-04-10T19:11:00.294,88.38189092281259
2025-04-10T19:11:00.393,81.68605890820379
2025-04-10T19:11:00.494,66.9935471708221
2025-04-10T19:11:00.594,61.32621452714902
2025-04-10T19:11:00.693,72.3405737565765
2025-04-10T19:11:00.794,83.18174584140398
2025-04-10T19:11:00.894,92.87657135042632
2025-04-10T19:11:00.994,91.56232350261044
2025-04-10T19:11:01.093,84.52587298964312
2025-04-10T19:11:01.195,70.65793335946952
2025-04-10T19:11:01.293,71.20868237480303
2025-04-10T19:11:01.393,76.43180051213855
2025-04-10T19:11:01.494,85.37105020059077
2025-04-10T19:11:01.593,93.2351065969475
2025-04-10T19:11:01.694,90.0
2025-04-10T19:11:01.793,82.62173354303408
2025-04-10T19:11:01.895,69.40958547729544
2025-04-10T19:11:01.993,62.10787057328622
2025-04-10T19:11:02.093,70.7272993747526
2025-04-10T19:11:02.193,85.83780537503708
2025-04-10T19:11:02.293,92.96712620771494
2025-04-10T19:11:02.393,92.0602233925854
2025-04-10T19:11:02.492,86.37699517600142
2025-04-10T19:11:02.594,72.3910954069328
2025-04-10T19:11:02.693,71.24459295846702
2025-04-10T19:11:02.792,79.23129322410085
2025-04-10T19:11:02.893,87.29473711559764
2025-04-10T19:11:02.993,93.95235662056689
2025-04-10T19:11:03.093,90.52216676526776
2025-04-10T19:11:03.192,78.62660257317302
2025-04-10T19:11:03.294,73.11299195214838
2025-04-10T19:11:03.392,62.966839841889396
2025-04-10T19:11:03.492,74.84951132047495
2025-04-10T19:11:03.592,87.28971069540039
2025-04-10T19:11:03.693,94.07523199594772
2025-04-10T19:11:03.792,91.8218581120601
2025-04-10T19:11:03.890,84.33037550143001
2025-04-10T19:11:03.993,71.86798038993743
2025-04-10T19:11:04.092,71.14234155340294
2025-04-10T19:11:04.192,79.81912061935363
2025-04-10T19:11:04.292,89.77496910505047
2025-04-10T19:11:04.392,92.37392881950537
2025-04-10T19:11:04.493,90.66177736196047
2025-04-10T19:11:04.592,80.1680157905457
2025-04-10T19:11:04.693,75.01104082838798
2025-04-10T19:11:04.792,66.70156304327116
2025-04-10T19:11:04.892,78.24637360421583
2025-04-10T19:11:04.992,88.04754688065292
2025-04-10T19:11:05.092,93.03576341822601
2025-04-10T19:11:05.192,93.70877339667534
2025-04-10T19:11:05.291,84.16054651802361
2025-04-10T19:11:05.393,74.27388520558671
2025-04-10T19:11:05.491,75.03591451539162
2025-04-10T19:11:05.591,81.30712955869
2025-04-10T19:11:05.692,90.0
2025-04-10T19:11:05.792,94.76902758725966
2025-04-10T19:11:05.892,91.11281008420966
2025-04-10T19:11:05.991,82.74331842643156
2025-04-10T19:11:06.093,72.18158171767573
2025-04-10T19:11:06.191,69.17464364482237
2025-04-10T19:11:06.291,75.72285209823116
2025-04-10T19:11:06.391,87.69731440848409
2025-04-10T19:11:06.490,94.1236932409437
2025-04-10T19:11:06.592,93.65986949800202
2025-04-10T19:11:06.690,86.80995248036638
2025-04-10T19:11:06.791,80.496620881609
2025-04-10T19:11:06.890,75.36541400638941
2025-04-10T19:11:06.990,83.33764117146814
2025-04-10T19:11:07.091,91.70285687674264
2025-04-10T19:11:07.191,94.68012462074458
2025-04-10T19:11:07.291,91.8645343729706
2025-04-10T19:11:07.390,84.66097287938204
2025-04-10T19:11:07.492,77.89746662635628
2025-04-10T19:11:07.591,70.56984765480937
2025-04-10T19:11:07.690,79.23441377359045
2025-04-10T19:11:07.789,89.53619614966088
2025-04-10T19:11:07.889,94.88221099545365
2025-04-10T19:11:07.991,94.96940467622007
2025-04-10T19:11:08.089,84.5826678967355
2025-04-10T19:11:08.191,80.41977618816107
2025-04-10T19:11:08.289,80.05610634960074
2025-04-10T19:11:08.389,86.01873672416019
2025-04-10T19:11:08.489,93.03501128159803
2025-04-10T19:11:08.590,96.1870779644721
2025-04-10T19:11:08.690,90.2509229590006
2025-04-10T19:11:08.788,83.51939882604252
2025-04-10T19:11:08.891,75.91786363416303
2025-04-10T19:11:08.990,73.91269817080605
2025-04-10T19:11:09.090,82.06618427307602
2025-04-10T19:11:09.190,90.0
2025-04-10T19:11:09.290,94.9795149667644
2025-04-10T19:11:09.391,93.59180745637929
2025-04-10T19:11:09.490,87.68861910775169
2025-04-10T19:11:09.591,78.88896593329896
2025-04-10T19:11:09.690,81.42028434785732
2025-04-10T19:11:09.789,87.11618342641525
2025-04-10T19:11:09.890,92.32247199925303
2025-04-10T19:11:09.989,95.95223349770977
2025-04-10T19:11:10.090,90.8494690789867
2025-04-10T19:11:10.188,84.88323444003129
2025-04-10T19:11:10.291,76.81715682479042
2025-04-10T19:11:10.389,77.7691449747124
2025-04-10T19:11:10.489,84.37681212599162
2025-04-10T19:11:10.589,94.21177925280541
2025-04-10T19:11:10.690,96.51758626084326
2025-04-10T19:11:10.789,95.5897460141732
2025-04-10T19:11:10.888,87.39218045076265
2025-04-10T19:11:10.991,80.26864354485522
2025-04-10T19:11:11.089,80.1548485310658
2025-04-10T19:11:11.189,89.51959881566363
2025-04-10T19:11:11.288,91.87451226324816
2025-04-10T19:11:11.389,96.03160645998764
2025-04-10T19:11:11.490,92.53101156870503
2025-04-10T19:11:11.588,86.2173545534037
2025-04-10T19:11:11.690,78.50119001494527
2025-04-10T19:11:11.787,76.6193106736549
2025-04-10T19:11:11.887,86.16967264251765
2025-04-10T19:11:11.987,93.7851166257748
2025-04-10T19:11:12.087,95.01715191514965
2025-04-10T19:11:12.187,93.64501510192576
2025-04-10T19:11:12.287,88.13809742074665
2025-04-10T19:11:12.387,85.98623113740321
2025-04-10T19:11:12.486,84.8305119401265
2025-04-10T19:11:12.587,87.56397491971158
2025-04-10T19:11:12.687,93.8151150925543
2025-04-10T19:11:12.788,96.39347253006441
2025-04-10T19:11:12.890,90.78241467099663
2025-04-10T19:11:12.987,89.46921762706413
2025-04-10T19:11:13.088,80.34355359157304
2025-04-10T19:11:13.186,81.65665347438396
2025-04-10T19:11:13.288,88.05732849846233
2025-04-10T19:11:13.387,95.45221887112501
2025-04-10T19:11:13.488,96.49065479111846
2025-04-10T19:11:13.588,96.65656336499126
2025-04-10T19:11:13.686,87.77711017646774
2025-04-10T19:11:13.786,86.92460756311367
2025-04-10T19:11:13.888,85.88493275864931
2025-04-10T19:11:13.988,90.39862051446796
2025-04-10T19:11:14.088,94.18240320646402
2025-04-10T19:11:14.187,93.27195120143568
2025-04-10T19:11:14.290,93.3593688078
2025-04-10T19:11:14.387,85.98598796339839
2025-04-10T19:11:14.487,82.78354919936608
2025-04-10T19:11:14.587,83.1660208639309
2025-04-10T19:11:14.688,90.58248490263398
2025-04-10T19:11:14.786,95.86737564327031
2025-04-10T19:11:14.887,95.51507082569117
2025-04-10T19:11:14.989,94.91563534700852
2025-04-10T19:11:15.086,86.97069496370679
2025-04-10T19:11:15.186,86.89336184038065
2025-04-10T19:11:15.287,85.37347518268658
2025-04-10T19:11:15.387,89.71574218181063
2025-04-10T19:11:15.487,94.99952380699804
2025-04-10T19:11:15.586,96.23274493209189
2025-04-10T19:11:15.689,90.4764875696618
2025-04-10T19:11:15.786,89.09800582280724
2025-04-10T19:11:15.885,83.93579710423245
2025-04-10T19:11:15.985,85.39956678574288
2025-04-10T19:11:16.086,91.79766121498798
2025-04-10T19:11:16.185,96.10160585538112
2025-04-10T19:11:16.285,96.43662633375085
2025-04-10T19:11:16.388,95.04908775746249
2025-04-10T19:11:16.485,90.0
2025-04-10T19:11:16.586,84.99544355939085
2025-04-10T19:11:16.686,88.43352960736988
